1048585	1.0
2	1.0
524332	0.0
1048642	0.125
524447	0.0
786674	0.25
1048876	0.2
1048917	0.14285714285714285
786786	1.0
524699	1.0
1048995	0.0
786857	0.1111111111111111
524722	1.0
873886	0.5
524733	0.0
786918	0.0
786937	0.3333333333333333
1049085	0.0
262232	0.0
524835	0.5
524848	1.0
1049200	0.0
1049221	0.25
1049329	0.0
1049368	0.25
787255	0.125
262974	0.25
1049456	0.0
1049774	1.0
1049791	1.0
525534	0.5
1288	1.0
1049894	0.16666666666666666
787784	0.0
1049955	1.0
1050007	0.1111111111111111
525779	0.0
263670	0.0
811852	0.0
1576	0.0
525868	0.25
306105	0.0
1050231	0.25
1050253	1.0
1050275	1.0
526013	0.2
263889	0.0
788431	0.0
264150	0.5
526331	0.0
788484	0.0
1050670	0.5
1050695	0.16666666666666666
264284	0.125
1050747	1.0
1050778	1.0
2235	0.5
264410	0.3333333333333333
788702	0.125
1050857	0.3333333333333333
437291	0.25
1050923	0.0
526671	0.5
788851	0.3333333333333333
264594	0.3333333333333333
830531	0.0
1051095	0.5
1051108	0.0
1051112	0.1111111111111111
789037	1.0
1051211	0.5
1051214	0.0
1051223	1.0
1051229	1.0
1051257	0.0
264827	1.0
526984	0.0
1051279	0.14285714285714285
1051285	0.0
1051307	0.0
1051339	0.3333333333333333
1051352	0.0
1051372	0.3333333333333333
2798	0.125
1051422	0.5
789292	0.5
1051475	1.0
789332	0.0
1051520	0.5
1051530	0.0
2962	0.3333333333333333
1051571	0.1
961705	0.0
1038859	1.0
1091234	0.0
1051723	1.0
1051755	0.5
1051808	1.0
527568	1.0
1051886	1.0
1051902	0.0
527625	0.0
1051942	0.0
1051943	0.0
527769	0.0
1052115	1.0
527853	0.0
265729	0.0
790059	0.0
1052274	1.0
790178	1.0
265960	0.0
528117	1.0
1052421	0.0
1052427	0.0
838116	0.5
1052563	0.16666666666666666
1052585	0.0
1091264	1.0
1052615	0.0
1052640	0.0
830812	0.0
1052717	0.1111111111111111
1005595	0.0
1052948	0.0
568709	0.5
1052965	1.0
1052985	0.5
528760	0.16666666666666666
1053111	0.0
528841	0.0
525047	1.0
266760	0.0
1053219	0.0
1053253	0.1111111111111111
4696	0.0
791140	0.16666666666666666
266920	0.0
791223	0.0
529090	1.0
267012	0.5
529230	0.0
4947	1.0
1053611	0.5
830973	0.2
1053716	1.0
568841	1.0
267341	0.16666666666666666
1053896	1.0
1053901	1.0
1053931	1.0
1053992	0.0
1053997	0.25
267566	0.0
791862	1.0
1054023	1.0
791916	0.1
568895	0.0
267644	0.0
918424	1.0
1054186	0.0
1054189	0.0
529918	1.0
1054328	0.0
792187	0.0
1054339	0.0
1093231	0.14285714285714285
1054438	0.14285714285714285
1054450	0.3333333333333333
1054451	0.5
1054468	0.25
5925	0.0
44686	1.0
1054593	1.0
1054595	1.0
1054610	0.2
1091163	0.1
1054707	0.0
792595	0.0
6217	0.0
1091337	1.0
792688	0.5
530572	0.5
792742	1.0
530601	0.0
1054923	0.16666666666666666
1054958	1.0
1054969	1.0
792847	0.0
1054999	0.0
1055125	1.0
1055176	0.0
1055197	0.3333333333333333
1055351	0.0
531142	0.0
1091360	0.0
1055505	0.16666666666666666
793475	0.25
831302	0.1111111111111111
242713	0.0
1055717	0.0
531490	0.0
1215	1.0
1055889	0.14285714285714285
1093487	0.5
1055940	1.0
531676	1.0
1056057	0.0
1056060	0.5
831380	0.0
1056163	0.5
1056211	0.5
1056265	0.0
307118	0.0
1056303	0.0
166111	1.0
1056420	1.0
1056437	0.14285714285714285
1056446	1.0
1056482	0.0
7968	0.0
1056548	1.0
270140	0.25
1056580	0.2
794469	0.0
1056644	0.5
1056726	0.3333333333333333
1056758	0.0
794625	1.0
525660	1.0
1100134	0.0
1056850	0.1
270422	0.0
1056950	0.0
270520	0.0
270521	0.0
1057015	0.0
270603	0.25
794893	0.3333333333333333
270642	0.0
1057098	0.0
1057112	0.0
1057139	0.25
1057168	0.3333333333333333
1057251	0.1
1057270	0.5
88831	0.0
8714	0.0
1057334	0.2
1057367	0.14285714285714285
533105	1.0
8854	1.0
1057446	0.0
1057476	0.0
1057488	0.0
1057539	0.5
569473	1.0
1057631	0.0
1057656	0.5
9083	0.5
533398	0.0
1057708	0.0
569507	1.0
1057757	0.3333333333333333
1057937	0.5
1057996	1.0
9454	0.0
1058036	0.5
1058100	1.0
795991	1.0
1058140	1.0
1058141	0.0
1058142	1.0
1058165	0.0
1058182	0.3333333333333333
794665	0.3333333333333333
1058271	0.2
1058325	0.14285714285714285
1058415	1.0
1058442	0.0
1058470	0.0
272075	0.0
1058515	0.3333333333333333
796383	1.0
831784	1.0
534305	0.125
1058601	1.0
1058604	0.25
569674	0.14285714285714285
220151	0.0
10205	0.0
1058792	0.0
1058822	0.5
10276	0.0
1058885	0.0
10312	0.0
534617	0.16666666666666666
272500	0.0
1058952	1.0
1058978	0.2
1059045	0.3333333333333333
1059077	1.0
1094039	1.0
534941	0.0
272815	0.0
1059253	0.3333333333333333
1059287	0.0
1059420	0.3333333333333333
1059421	0.0
535142	1.0
1059442	0.3333333333333333
273014	0.0
1059496	0.1111111111111111
1059504	0.14285714285714285
11006	0.0
1059601	0.0
1059619	0.0
11050	0.3333333333333333
1059646	0.25
1059698	0.0
11133	1.0
1059801	0.0
273449	0.0
535599	0.5
273481	0.3333333333333333
535627	0.5
273522	0.0
1059970	0.14285714285714285
535743	0.0
1060039	1.0
1060040	0.0
176677	0.0
1094191	0.0
812190	0.0
1060305	1.0
1060342	0.0
1060391	1.0
798253	1.0
798284	0.0
1060462	1.0
1094249	1.0
11913	0.0
1060496	0.5
274067	0.0
1060566	0.5
274175	0.5
1060616	0.0
1060623	0.0
536480	0.5
1060795	0.0
1006922	0.1111111111111111
570023	0.0
262280	0.0
1060868	0.0
1060881	0.0
613727	0.2
536654	0.3333333333333333
45757	0.5
482666	0.0
798883	1.0
1091545	0.0
536791	0.25
798945	0.0
570068	0.5
1004258	0.0
1061167	0.0
1061210	0.3333333333333333
1061237	0.125
536995	0.0
1094389	0.14285714285714285
12741	0.0
1061324	1.0
1061382	0.0
274981	0.0
1061472	0.0
12903	0.0
275049	0.25
275137	1.0
537301	0.1
537410	0.3333333333333333
308032	0.0
1061762	0.5
275355	1.0
537505	0.0
537526	0.0
275528	0.5
275534	1.0
13397	1.0
537706	0.0
537761	0.0
275629	0.0
537825	0.0
1062190	0.0
1062223	1.0
1062233	0.0
537995	0.3333333333333333
1062332	0.3333333333333333
1062334	1.0
